city,timestamp,temperature,season
Sydney,2015-01-25,5.445665425242997,winter
Sydney,2015-01-26,15.055349412304638,winter
Sydney,2015-01-27,16.876815025477722,winter
Sydney,2015-01-28,14.909271648425008,winter
Sydney,2015-01-29,21.45061504808083,winter
Sydney,2015-01-30,20.229535263851485,winter
Sydney,2015-01-31,14.132678614461796,winter
Sydney,2015-02-01,12.758327607162208,winter
Sydney,2015-02-02,20.172326328253654,winter
Sydney,2015-02-03,14.065630898903391,winter
Sydney,2015-02-04,8.836208382153599,winter
Sydney,2015-02-05,11.73607001208867,winter
Sydney,2015-02-06,10.019315491480535,winter
Sydney,2015-02-07,1.3060179499129214,winter
Sydney,2015-02-08,10.438070452859913,winter
Sydney,2015-02-09,11.407371701396173,winter
Sydney,2015-02-10,-1.3358070412614604,winter
Sydney,2015-02-11,6.480227994145879,winter
Sydney,2015-02-12,9.951970899105746,winter
Sydney,2015-02-13,16.890723255061975,winter
Sydney,2015-02-14,15.031870643131699,winter
Sydney,2015-02-15,10.58788297034275,winter
Sydney,2015-02-16,6.607183212495215,winter
Sydney,2015-02-17,12.09005330531707,winter
Sydney,2015-02-18,3.8673397911720335,winter
Sydney,2015-02-19,15.34317654379534,winter
Sydney,2015-02-20,12.095637773874603,winter
Sydney,2015-02-21,7.126816493183567,winter
Sydney,2015-02-22,14.056707522030598,winter
Sydney,2015-02-23,21.905542122077247,winter
Sydney,2015-02-24,4.506260795405375,winter
Sydney,2015-02-25,11.164154693168827,winter
Sydney,2015-02-26,14.267686157053003,winter
Sydney,2015-02-27,9.519587671425894,winter
Sydney,2015-02-28,9.845129044039357,winter
Sydney,2015-03-01,15.31579929789337,spring
Sydney,2015-03-02,22.637468237879187,spring
Sydney,2015-03-03,29.918007395707125,spring
Sydney,2015-03-04,17.759742226197158,spring
Sydney,2015-03-05,28.20866040823886,spring
Sydney,2015-03-06,12.27033432607063,spring
Sydney,2015-03-07,25.14880196309053,spring
Sydney,2015-03-08,18.522837036724503,spring
Sydney,2015-03-09,10.466147312344924,spring
Sydney,2015-03-10,17.47409625323329,spring
Sydney,2015-03-11,16.053254822616655,spring
Sydney,2015-03-12,29.87813647153025,spring
Sydney,2015-03-13,8.649427886140547,spring
Sydney,2015-03-14,15.999112539925209,spring
Sydney,2015-03-15,20.384386579835223,spring
Sydney,2015-03-16,24.3862212172915,spring
Sydney,2015-03-17,24.804850178609367,spring
Sydney,2015-03-18,13.50441159687053,spring
Sydney,2015-03-19,9.709930815709447,spring
Sydney,2015-03-20,17.129929523803593,spring
Sydney,2015-03-21,14.572059268728406,spring
Sydney,2015-03-22,22.021877245169378,spring
Sydney,2015-03-23,21.973015024215496,spring
Sydney,2015-03-24,25.956783775673077,spring
Sydney,2015-03-25,22.28359142798904,spring
Sydney,2015-03-26,20.350584680649302,spring
Sydney,2015-03-27,25.579897466519327,spring
Sydney,2015-03-28,15.074242874292807,spring
Sydney,2015-03-29,23.36582675129564,spring
Sydney,2015-03-30,23.112310959540938,spring
Sydney,2015-03-31,16.248621859086818,spring
Sydney,2015-04-01,14.383981093496576,spring
Sydney,2015-04-02,15.3921788471927,spring
Sydney,2015-04-03,18.555668146638055,spring
Sydney,2015-04-04,18.82194330251344,spring
Sydney,2015-04-05,18.83399520285038,spring
Sydney,2015-04-06,20.569227100795704,spring
Sydney,2015-04-07,16.53341389325727,spring
Sydney,2015-04-08,24.908923206561152,spring
Sydney,2015-04-09,15.901214745011309,spring
Sydney,2015-04-10,19.17573634211761,spring
Sydney,2015-04-11,16.458062088275263,spring
Sydney,2015-04-12,16.32352218747054,spring
Sydney,2015-04-13,17.606052524494892,spring
Sydney,2015-04-14,12.803205961935253,spring
Sydney,2015-04-15,14.969455784841326,spring
Sydney,2015-04-16,16.61303650711049,spring
Sydney,2015-04-17,14.184516055991494,spring
Sydney,2015-04-18,16.098761549009605,spring
Sydney,2015-04-19,28.348075127324318,spring
Sydney,2015-04-20,19.103415371095124,spring
Sydney,2015-04-21,16.44431883000057,spring
Sydney,2015-04-22,16.387350063639165,spring
Sydney,2015-04-23,13.0786490260393,spring
Sydney,2015-04-24,19.92165528203812,spring
Sydney,2015-04-25,18.035628430922543,spring
Sydney,2015-04-26,17.891365850658552,spring
Sydney,2015-04-27,17.17582298978628,spring
Sydney,2015-04-28,16.204901443062237,spring
Sydney,2015-04-29,17.701211762864062,spring
Sydney,2015-04-30,25.141125386436915,spring
Sydney,2015-05-01,9.134863113871846,spring
Sydney,2015-05-02,16.0853880654272,spring
Sydney,2015-05-03,15.295694777331443,spring
Sydney,2015-05-04,22.656288810161822,spring
Sydney,2015-05-05,19.466628897537984,spring
Sydney,2015-05-06,12.646990774495224,spring
Sydney,2015-05-07,15.945930899504702,spring
Sydney,2015-05-08,16.01717086823385,spring
Sydney,2015-05-09,19.07774285665395,spring
Sydney,2015-05-10,24.03064321169757,spring
Sydney,2015-05-11,19.645410780826904,spring
Sydney,2015-05-12,24.053420457438133,spring
Sydney,2015-05-13,20.62494222201457,spring
Sydney,2015-05-14,18.288286118765857,spring
Sydney,2015-05-15,13.272722861943931,spring
Sydney,2015-05-16,17.478604154540616,spring
Sydney,2015-05-17,8.008191323013397,spring
Sydney,2015-05-18,14.303721873455396,spring
Sydney,2015-05-19,14.38300629517745,spring
Sydney,2015-05-20,11.68936041487258,spring
Sydney,2015-05-21,26.29757044529651,spring
Sydney,2015-05-22,11.767649270578687,spring
Sydney,2015-05-23,21.925256223720012,spring
Sydney,2015-05-24,16.15578217629007,spring
Sydney,2015-05-25,15.747546563658624,spring
Sydney,2015-05-26,13.630727593885032,spring
Sydney,2015-05-27,11.941547250300074,spring
Sydney,2015-05-28,15.521115126222444,spring
Sydney,2015-05-29,11.375806743193458,spring
Sydney,2015-05-30,18.583750103691163,spring
Sydney,2015-05-31,15.995385537036071,spring
Sydney,2015-06-01,23.46267880352949,summer
Sydney,2015-06-02,22.85666743223635,summer
Sydney,2015-06-03,24.489300099911155,summer
Sydney,2015-06-04,28.354057949199298,summer
Sydney,2015-06-05,16.65563099261859,summer
Sydney,2015-06-06,22.098598535088716,summer
Sydney,2015-06-07,22.92474255751231,summer
Sydney,2015-06-08,28.983812847582275,summer
Sydney,2015-06-09,29.243233942225483,summer
Sydney,2015-06-10,18.70100217562582,summer
Sydney,2015-06-11,16.76280999516137,summer
Sydney,2015-06-12,23.303740540161193,summer
Sydney,2015-06-13,24.694047249223217,summer
Sydney,2015-06-14,25.94184978995771,summer
Sydney,2015-06-15,27.47609682286716,summer
Sydney,2015-06-16,30.136409435630707,summer
Sydney,2015-06-17,25.9156126047326,summer
Sydney,2015-06-18,17.790601923941583,summer
Sydney,2015-06-19,20.96300908650133,summer
Sydney,2015-06-20,26.909745188432957,summer
Sydney,2015-06-21,29.484187976218994,summer
Sydney,2015-06-22,17.674757192205377,summer
Sydney,2015-06-23,21.058165500465073,summer
Sydney,2015-06-24,23.58097133448044,summer
Sydney,2015-06-25,39.15446690106773,summer
Sydney,2015-06-26,28.25312532677082,summer
Sydney,2015-06-27,23.56921406519087,summer
Sydney,2015-06-28,28.973032781480526,summer
Sydney,2015-06-29,26.979404108279056,summer
Sydney,2015-06-30,26.84523907269011,summer
Sydney,2015-07-01,35.14746861826203,summer
Sydney,2015-07-02,19.323174938194267,summer
Sydney,2015-07-03,21.47020249711135,summer
Sydney,2015-07-04,24.26686427396747,summer
Sydney,2015-07-05,26.24683995725471,summer
Sydney,2015-07-06,33.7906845216645,summer
Sydney,2015-07-07,28.82430714299315,summer
Sydney,2015-07-08,29.137593250213424,summer
Sydney,2015-07-09,23.783094841555318,summer
Sydney,2015-07-10,31.294892665399626,summer
Sydney,2015-07-11,31.66792485560398,summer
Sydney,2015-07-12,15.396299069233635,summer
Sydney,2015-07-13,17.35821716901031,summer
Sydney,2015-07-14,26.842166314735046,summer
Sydney,2015-07-15,33.55685594229416,summer
Sydney,2015-07-16,32.23980278412991,summer
Sydney,2015-07-17,27.128643667926024,summer
Sydney,2015-07-18,33.27989478619324,summer
Sydney,2015-07-19,19.768016782132957,summer
Sydney,2015-07-20,20.458311678676285,summer
Sydney,2015-07-21,23.125039018678233,summer
Sydney,2015-07-22,30.13580738194748,summer
Sydney,2015-07-23,31.502887042972525,summer
Sydney,2015-07-24,20.177223270931012,summer
Sydney,2015-07-25,28.066320371882963,summer
Sydney,2015-07-26,26.776160306214173,summer
Sydney,2015-07-27,26.541831902846738,summer
Sydney,2015-07-28,23.16393055369298,summer
Sydney,2015-07-29,38.17413034830714,summer
Sydney,2015-07-30,18.846219656688227,summer
Sydney,2015-07-31,24.17262751739664,summer
Sydney,2015-08-01,26.15885754170219,summer
Sydney,2015-08-02,21.603880214194906,summer
Sydney,2015-08-03,22.542252361473622,summer
Sydney,2015-08-04,26.70488236169181,summer
Sydney,2015-08-05,35.831497995544666,summer
Sydney,2015-08-06,24.015964559046438,summer
Sydney,2015-08-07,18.209629804881356,summer
Sydney,2015-08-08,22.967534595643574,summer
Sydney,2015-08-09,30.882372553220794,summer
Sydney,2015-08-10,22.189380550957857,summer
Sydney,2015-08-11,19.06480641313511,summer
Sydney,2015-08-12,22.742566013052294,summer
Sydney,2015-08-13,24.099164535329027,summer
Sydney,2015-08-14,29.407516157103245,summer
Sydney,2015-08-15,28.22311970186061,summer
Sydney,2015-08-16,30.89735807244786,summer
Sydney,2015-08-17,18.756673733865927,summer
Sydney,2015-08-18,26.765125745429295,summer
Sydney,2015-08-19,22.61733394254339,summer
Sydney,2015-08-20,25.139081725775785,summer
Sydney,2015-08-21,18.258861993584457,summer
Sydney,2015-08-22,27.354503605546764,summer
Sydney,2015-08-23,33.79800040658221,summer
Sydney,2015-08-24,26.310284795160065,summer
Sydney,2015-08-25,26.67928327330405,summer
Sydney,2015-08-26,20.857026775984906,summer
Sydney,2015-08-27,19.666110286488454,summer
Sydney,2015-08-28,26.29555437163444,summer
Sydney,2015-08-29,26.50122464494374,summer
Sydney,2015-08-30,20.74213543449736,summer
Sydney,2015-08-31,21.451336307138583,summer
Sydney,2015-09-01,20.144670702462697,autumn
Sydney,2015-09-02,24.32355496470493,autumn
Sydney,2015-09-03,16.5296321960483,autumn
Sydney,2015-09-04,19.317469505904466,autumn
Sydney,2015-09-05,14.396689082425954,autumn
Sydney,2015-09-06,20.639072269906247,autumn
Sydney,2015-09-07,19.820700095846135,autumn
Sydney,2015-09-08,12.933797116640582,autumn
Sydney,2015-09-09,15.105472478674283,autumn
Sydney,2015-09-10,22.172245402692923,autumn
Sydney,2015-09-11,13.84456834235669,autumn
Sydney,2015-09-12,25.663279673972074,autumn
Sydney,2015-09-13,23.745605094944523,autumn
Sydney,2015-09-14,25.15973616398469,autumn
Sydney,2015-09-15,10.752549899772655,autumn
Sydney,2015-09-16,19.981161890336807,autumn
Sydney,2015-09-17,11.068120331588053,autumn
Sydney,2015-09-18,20.99204481943369,autumn
Sydney,2015-09-19,19.1102142709612,autumn
Sydney,2015-09-20,15.255552232256589,autumn
Sydney,2015-09-21,18.393972030007607,autumn
Sydney,2015-09-22,25.452334827804172,autumn
Sydney,2015-09-23,26.31082595421827,autumn
Sydney,2015-09-24,20.06459597772475,autumn
Sydney,2015-09-25,15.216427946255886,autumn
Sydney,2015-09-26,9.69181264042047,autumn
Sydney,2015-09-27,19.845885359954327,autumn
Sydney,2015-09-28,28.713264183125915,autumn
Sydney,2015-09-29,16.358630587967216,autumn
Sydney,2015-09-30,12.565724832099798,autumn
Sydney,2015-10-01,17.662629393140023,autumn
Sydney,2015-10-02,20.493305987105,autumn
Sydney,2015-10-03,26.007570264755508,autumn
Sydney,2015-10-04,19.063838806396674,autumn
Sydney,2015-10-05,20.49759363444751,autumn
Sydney,2015-10-06,16.626434994063594,autumn
Sydney,2015-10-07,16.05834766377869,autumn
Sydney,2015-10-08,19.560762226880613,autumn
Sydney,2015-10-09,14.107891422738682,autumn
Sydney,2015-10-10,13.865857564074735,autumn
Sydney,2015-10-11,28.47803686639179,autumn
Sydney,2015-10-12,17.79748982245877,autumn
Sydney,2015-10-13,18.77418294665405,autumn
Sydney,2015-10-14,26.59432022224178,autumn
Sydney,2015-10-15,26.240753119432,autumn
Sydney,2015-10-16,17.314959611854082,autumn
Sydney,2015-10-17,18.896080738779624,autumn
Sydney,2015-10-18,19.94709722497235,autumn
Sydney,2015-10-19,16.24528505460213,autumn
Sydney,2015-10-20,12.41602493665581,autumn
Sydney,2015-10-21,18.544182916697594,autumn
Sydney,2015-10-22,16.547939025777914,autumn
Sydney,2015-10-23,20.524648366208815,autumn
Sydney,2015-10-24,17.506824797759403,autumn
Sydney,2015-10-25,16.810537406089793,autumn
Sydney,2015-10-26,17.590083248239225,autumn
Sydney,2015-10-27,18.984886679329733,autumn
Sydney,2015-10-28,25.76379165687401,autumn
Sydney,2015-10-29,15.933673376613998,autumn
Sydney,2015-10-30,16.90455128929211,autumn
Sydney,2015-10-31,17.639685376740985,autumn
Sydney,2015-11-01,11.716255881435035,autumn
Sydney,2015-11-02,18.391728298469214,autumn
Sydney,2015-11-03,25.052227030810688,autumn
Sydney,2015-11-04,19.214639001431845,autumn
Sydney,2015-11-05,13.097474974345593,autumn
Sydney,2015-11-06,27.476570056291475,autumn
Sydney,2015-11-07,21.924829285540792,autumn
Sydney,2015-11-08,23.823032199325205,autumn
Sydney,2015-11-09,26.498951039736347,autumn
Sydney,2015-11-10,25.08729137506159,autumn
Sydney,2015-11-11,15.37598783724033,autumn
Sydney,2015-11-12,24.164479312250965,autumn
Sydney,2015-11-13,20.715907075640438,autumn
Sydney,2015-11-14,10.469891905165412,autumn
Sydney,2015-11-15,19.932817710906942,autumn
Sydney,2015-11-16,21.21309968344938,autumn
Sydney,2015-11-17,22.827626894271713,autumn
Sydney,2015-11-18,20.13300107345216,autumn
Sydney,2015-11-19,19.858942504658398,autumn
Sydney,2015-11-20,22.339981271831906,autumn
Sydney,2015-11-21,20.00138425689218,autumn
Sydney,2015-11-22,13.854260798231085,autumn
Sydney,2015-11-23,12.599965212839784,autumn
Sydney,2015-11-24,12.720193380265123,autumn
Sydney,2015-11-25,27.762367092197735,autumn
Sydney,2015-11-26,17.982016933629037,autumn
Sydney,2015-11-27,18.28229796627379,autumn
Sydney,2015-11-28,17.554655116702573,autumn
Sydney,2015-11-29,14.51881096766529,autumn
Sydney,2015-11-30,17.325249598008178,autumn
Sydney,2015-12-01,-5.586804839826192,winter
Sydney,2015-12-02,-0.15595972474928788,winter
Sydney,2015-12-03,14.710849842303507,winter
Sydney,2015-12-04,16.725189425131454,winter
Sydney,2015-12-05,8.12209200914644,winter
Sydney,2015-12-06,11.45693885822729,winter
Sydney,2015-12-07,-5.570869254399149,winter
Sydney,2015-12-08,18.30141182084467,winter
Sydney,2015-12-09,17.222530454078786,winter
Sydney,2015-12-10,6.57610025869638,winter
Sydney,2015-12-11,12.589946896870119,winter
Sydney,2015-12-12,5.666936260972216,winter
Sydney,2015-12-13,5.26404252130116,winter
Sydney,2015-12-14,6.7007154979859855,winter
Sydney,2015-12-15,12.571272854291951,winter
Sydney,2015-12-16,8.554661008693861,winter
Sydney,2015-12-17,11.450191840197233,winter
Sydney,2015-12-18,12.16232791850385,winter
Sydney,2015-12-19,15.608431395289433,winter
Sydney,2015-12-20,8.45354025940926,winter
Sydney,2015-12-21,10.029564833558979,winter
Sydney,2015-12-22,6.711077563200736,winter
Sydney,2015-12-23,13.838623589041285,winter
Sydney,2015-12-24,26.540502705937644,winter
Sydney,2015-12-25,2.4728929341292387,winter
Sydney,2015-12-26,14.295794584822431,winter
Sydney,2015-12-27,18.191155192648033,winter
Sydney,2015-12-28,0.25525629902647884,winter
Sydney,2015-12-29,1.4781652162852592,winter
Sydney,2015-12-30,12.128550690156388,winter
Sydney,2015-12-31,19.61717387595956,winter
Sydney,2016-01-01,12.316683609916623,winter
Sydney,2016-01-02,16.318353188995903,winter
Sydney,2016-01-03,17.036373704992126,winter
Sydney,2016-01-04,10.456341163679133,winter
Sydney,2016-01-05,12.23260649596892,winter
Sydney,2016-01-06,20.467691044237856,winter
Sydney,2016-01-07,14.505791609001754,winter
Sydney,2016-01-08,21.951208786500377,winter
Sydney,2016-01-09,2.6160721285779402,winter
Sydney,2016-01-10,8.804918968679173,winter
Sydney,2016-01-11,1.1281862309393214,winter
Sydney,2016-01-12,8.004652146223156,winter
Sydney,2016-01-13,18.183020281508735,winter
Sydney,2016-01-14,13.95720895632458,winter
Sydney,2016-01-15,14.111315916304099,winter
Sydney,2016-01-16,15.455187588338605,winter
Sydney,2016-01-17,19.097486869204925,winter
Sydney,2016-01-18,23.3564460027961,winter
Sydney,2016-01-19,7.129638654062486,winter
Sydney,2016-01-20,11.313877883459705,winter
Sydney,2016-01-21,16.62932921016829,winter
Sydney,2016-01-22,9.291614660334238,winter
Sydney,2016-01-23,17.251924230348735,winter
Sydney,2016-01-24,7.812299984419024,winter
Sydney,2016-01-25,12.850951156934384,winter
Sydney,2016-01-26,17.305496215432164,winter
Sydney,2016-01-27,8.71749848216127,winter
Sydney,2016-01-28,9.71431657553482,winter
Sydney,2016-01-29,12.485775832657977,winter
Sydney,2016-01-30,11.496187275266998,winter
Sydney,2016-01-31,12.959341805403982,winter
Sydney,2016-02-01,7.727939750587713,winter
Sydney,2016-02-02,4.175050840602672,winter
Sydney,2016-02-03,6.2975558529576405,winter
Sydney,2016-02-04,6.283486120205307,winter
Sydney,2016-02-05,9.932120639660722,winter
Sydney,2016-02-06,5.485134487999742,winter
Sydney,2016-02-07,14.908700170929318,winter
Sydney,2016-02-08,6.652040106237974,winter
Sydney,2016-02-09,8.968417127187575,winter
Sydney,2016-02-10,13.570093550236521,winter
Sydney,2016-02-11,13.946174529690959,winter
Sydney,2016-02-12,17.963353855198626,winter
Sydney,2016-02-13,23.135625473088645,winter
Sydney,2016-02-14,17.7810471295512,winter
Sydney,2016-02-15,13.845350196101826,winter
Sydney,2016-02-16,20.651889332567173,winter
Sydney,2016-02-17,14.010474298612364,winter
Sydney,2016-02-18,17.52685025588575,winter
Sydney,2016-02-19,10.197032852839593,winter
Sydney,2016-02-20,10.886110507622677,winter
Sydney,2016-02-21,1.9805814028727324,winter
Sydney,2016-02-22,16.241310794923333,winter
Sydney,2016-02-23,19.17130449284398,winter
Sydney,2016-02-24,8.76931196179075,winter
Sydney,2016-02-25,19.044301005608695,winter
Sydney,2016-02-26,10.944172208352105,winter
Sydney,2016-02-27,24.227943208802774,winter
Sydney,2016-02-28,15.869343032672642,winter
Sydney,2016-02-29,11.187299820077872,winter
Sydney,2016-03-01,24.759760422091137,spring
Sydney,2016-03-02,26.667181599460765,spring
Sydney,2016-03-03,19.562363271843484,spring
Sydney,2016-03-04,23.40157470084529,spring
Sydney,2016-03-05,14.772232890769722,spring
Sydney,2016-03-06,20.641408358526082,spring
Sydney,2016-03-07,18.938215020342504,spring
Sydney,2016-03-08,17.74089264938393,spring
Sydney,2016-03-09,18.23498285664969,spring
Sydney,2016-03-10,17.75438365092705,spring
Sydney,2016-03-11,20.194758378028684,spring
Sydney,2016-03-12,22.06117740357959,spring
Sydney,2016-03-13,6.675147238809899,spring
Sydney,2016-03-14,8.753705084537742,spring
Sydney,2016-03-15,15.823928929025465,spring
Sydney,2016-03-16,15.405195532182558,spring
Sydney,2016-03-17,18.563161433946988,spring
Sydney,2016-03-18,19.3701316824823,spring
Sydney,2016-03-19,12.021406039102711,spring
Sydney,2016-03-20,19.639755922032574,spring
Sydney,2016-03-21,19.712007537322243,spring
Sydney,2016-03-22,16.555647970913533,spring
Sydney,2016-03-23,18.92273211787241,spring
Sydney,2016-03-24,14.123897928437481,spring
Sydney,2016-03-25,20.345007684951803,spring
Sydney,2016-03-26,14.890159539883113,spring
Sydney,2016-03-27,18.428952627489537,spring
Sydney,2016-03-28,20.155069213186568,spring
Sydney,2016-03-29,13.377851070517552,spring
Sydney,2016-03-30,16.468971588609836,spring
Sydney,2016-03-31,21.344672926532233,spring
Sydney,2016-04-01,23.155027186214767,spring
Sydney,2016-04-02,27.25273996353548,spring
Sydney,2016-04-03,27.00914578899754,spring
Sydney,2016-04-04,18.88041225060347,spring
Sydney,2016-04-05,20.06021303696706,spring
Sydney,2016-04-06,26.715471764112092,spring
Sydney,2016-04-07,21.78659760310313,spring
Sydney,2016-04-08,12.812988815703731,spring
Sydney,2016-04-09,24.20048725933464,spring
Sydney,2016-04-10,14.839167605703409,spring
Sydney,2016-04-11,16.3766928848318,spring
Sydney,2016-04-12,18.275568760720425,spring
Sydney,2016-04-13,16.317698535550523,spring
Sydney,2016-04-14,13.295430862035152,spring
Sydney,2016-04-15,17.48574651113115,spring
Sydney,2016-04-16,17.701910979019065,spring
Sydney,2016-04-17,23.763825150433796,spring
Sydney,2016-04-18,8.928839818920345,spring
Sydney,2016-04-19,30.80033598770097,spring
Sydney,2016-04-20,6.418289579960367,spring
Sydney,2016-04-21,14.956759026378311,spring
Sydney,2016-04-22,23.731039335103528,spring
Sydney,2016-04-23,17.44415238148304,spring
Sydney,2016-04-24,24.132155920198723,spring
Sydney,2016-04-25,22.933065287414724,spring
Sydney,2016-04-26,16.34607865469583,spring
Sydney,2016-04-27,15.833393715786206,spring
Sydney,2016-04-28,17.442383827934336,spring
Sydney,2016-04-29,10.516468359955965,spring
Sydney,2016-04-30,29.01154940753956,spring
Sydney,2016-05-01,18.718620796223455,spring
Sydney,2016-05-02,21.074564174834833,spring
Sydney,2016-05-03,14.182583431361232,spring
Sydney,2016-05-04,13.31540003603429,spring
Sydney,2016-05-05,11.820704458767207,spring
Sydney,2016-05-06,27.818097210565767,spring
Sydney,2016-05-07,22.35443936467287,spring
Sydney,2016-05-08,9.787670441956514,spring
Sydney,2016-05-09,18.978398757177928,spring
Sydney,2016-05-10,16.411594644795063,spring
Sydney,2016-05-11,25.384726560171096,spring
Sydney,2016-05-12,11.423548944994064,spring
Sydney,2016-05-13,20.655154993563194,spring
Sydney,2016-05-14,19.096673532801017,spring
Sydney,2016-05-15,10.19818508274786,spring
Sydney,2016-05-16,14.909276993932105,spring
Sydney,2016-05-17,26.243941514778466,spring
Sydney,2016-05-18,22.481604396781975,spring
Sydney,2016-05-19,18.176758990150738,spring
Sydney,2016-05-20,16.08313491208396,spring
Sydney,2016-05-21,15.839463687409808,spring
Sydney,2016-05-22,14.49242961864082,spring
Sydney,2016-05-23,12.321880536226752,spring
Sydney,2016-05-24,13.895011755618594,spring
Sydney,2016-05-25,21.10648890904087,spring
Sydney,2016-05-26,23.416859906730334,spring
Sydney,2016-05-27,12.375845531690617,spring
Sydney,2016-05-28,17.86228483887839,spring
Sydney,2016-05-29,25.454552292270645,spring
Sydney,2016-05-30,25.168342119050518,spring
Sydney,2016-05-31,11.021495114412486,spring
Sydney,2016-06-01,23.334216543274845,summer
Sydney,2016-06-02,26.514775593963652,summer
Sydney,2016-06-03,26.37739001358804,summer
Sydney,2016-06-04,26.334427525045378,summer
Sydney,2016-06-05,29.705533499836438,summer
Sydney,2016-06-06,30.25674540571127,summer
Sydney,2016-06-07,15.50082991165322,summer
Sydney,2016-06-08,22.755137420975178,summer
Sydney,2016-06-09,21.040887931816087,summer
Sydney,2016-06-10,30.214948474477378,summer
Sydney,2016-06-11,26.738875116026765,summer
Sydney,2016-06-12,33.722830049465514,summer
Sydney,2016-06-13,29.981919319853496,summer
Sydney,2016-06-14,30.10139887277309,summer
Sydney,2016-06-15,19.604344396241753,summer
Sydney,2016-06-16,30.939957645944766,summer
Sydney,2016-06-17,20.382496791567345,summer
Sydney,2016-06-18,36.96544203545048,summer
Sydney,2016-06-19,15.133036977229429,summer
Sydney,2016-06-20,25.0028429618407,summer
Sydney,2016-06-21,26.017369625244676,summer
Sydney,2016-06-22,25.05990270856951,summer
Sydney,2016-06-23,20.77247242818573,summer
Sydney,2016-06-24,18.345184391274184,summer
Sydney,2016-06-25,20.68280734084258,summer
Sydney,2016-06-26,23.578075330682367,summer
Sydney,2016-06-27,26.838480792619116,summer
Sydney,2016-06-28,30.48393526403674,summer
Sydney,2016-06-29,19.59774621193303,summer
Sydney,2016-06-30,24.87405473265173,summer
Sydney,2016-07-01,25.712387216688168,summer
Sydney,2016-07-02,25.40641519877208,summer
Sydney,2016-07-03,26.587975456411247,summer
Sydney,2016-07-04,22.439241459749432,summer
Sydney,2016-07-05,28.293745087003536,summer
Sydney,2016-07-06,25.86466894526012,summer
Sydney,2016-07-07,20.988862057003647,summer
Sydney,2016-07-08,19.56827132845951,summer
Sydney,2016-07-09,15.776841412719838,summer
Sydney,2016-07-10,21.287347218283013,summer
Sydney,2016-07-11,24.770311909716067,summer
Sydney,2016-07-12,31.104096520497304,summer
Sydney,2016-07-13,19.17180025314838,summer
Sydney,2016-07-14,35.20791811983787,summer
Sydney,2016-07-15,32.43846189242308,summer
Sydney,2016-07-16,23.24957323142421,summer
Sydney,2016-07-17,26.510741769492782,summer
Sydney,2016-07-18,19.72470979467783,summer
Sydney,2016-07-19,18.41145982662727,summer
Sydney,2016-07-20,13.613546534038253,summer
Sydney,2016-07-21,20.925122069696755,summer
Sydney,2016-07-22,21.382367042648536,summer
Sydney,2016-07-23,25.722975275867157,summer
Sydney,2016-07-24,29.417357366790817,summer
Sydney,2016-07-25,17.21572350205896,summer
Sydney,2016-07-26,31.12967622922303,summer
Sydney,2016-07-27,29.302593813969974,summer
Sydney,2016-07-28,30.90349602173609,summer
Sydney,2016-07-29,32.92669340964415,summer
Sydney,2016-07-30,19.53414418215221,summer
Sydney,2016-07-31,27.841109912042075,summer
Sydney,2016-08-01,25.416983833995538,summer
Sydney,2016-08-02,24.47544634808426,summer
Sydney,2016-08-03,14.164608167843607,summer
Sydney,2016-08-04,22.156043107831024,summer
Sydney,2016-08-05,30.770283983858906,summer
Sydney,2016-08-06,28.719175302979426,summer
Sydney,2016-08-07,22.8485061551853,summer
Sydney,2016-08-08,23.747778459043946,summer
Sydney,2016-08-09,28.377728794234923,summer
Sydney,2016-08-10,20.04735368315311,summer
Sydney,2016-08-11,35.304375514371124,summer
Sydney,2016-08-12,30.945583933505393,summer
Sydney,2016-08-13,29.8153581547884,summer
Sydney,2016-08-14,23.937002354248804,summer
Sydney,2016-08-15,16.910425243175855,summer
Sydney,2016-08-16,16.720792382957974,summer
Sydney,2016-08-17,23.615352419535526,summer
Sydney,2016-08-18,25.85085343413288,summer
Sydney,2016-08-19,22.777372076126902,summer
Sydney,2016-08-20,19.64042824531583,summer
Sydney,2016-08-21,14.827191461333012,summer
Sydney,2016-08-22,28.003788141452095,summer
Sydney,2016-08-23,23.310155518713696,summer
Sydney,2016-08-24,35.97801441541088,summer
Sydney,2016-08-25,22.867324604647827,summer
Sydney,2016-08-26,29.24052757260258,summer
Sydney,2016-08-27,23.499669124301366,summer
Sydney,2016-08-28,27.963019981654092,summer
Sydney,2016-08-29,33.300635587246965,summer
Sydney,2016-08-30,33.31632548997892,summer
Sydney,2016-08-31,27.62211585039432,summer
Sydney,2016-09-01,21.942338169168178,autumn
Sydney,2016-09-02,21.48826980608502,autumn
Sydney,2016-09-03,27.076849430420516,autumn
Sydney,2016-09-04,19.505939904189336,autumn
Sydney,2016-09-05,33.79257253078875,autumn
Sydney,2016-09-06,12.779516802931223,autumn
Sydney,2016-09-07,12.96093845850495,autumn
Sydney,2016-09-08,20.76922116468644,autumn
Sydney,2016-09-09,19.40035002699253,autumn
Sydney,2016-09-10,21.943637447331003,autumn
Sydney,2016-09-11,22.374643612139295,autumn
Sydney,2016-09-12,17.09894478616478,autumn
Sydney,2016-09-13,26.09165269292025,autumn
Sydney,2016-09-14,27.153279358026577,autumn
Sydney,2016-09-15,3.607227678817655,autumn
Sydney,2016-09-16,19.506688301965347,autumn
Sydney,2016-09-17,11.197143616455037,autumn
